OBJECTID,name,lat,lon,wd_mon_mn,wd_mon_af,wd_mon_ev,wd_mon_nh,wd_tue_mn,wd_tue_af,wd_tue_ev,wd_tue_nh,wd_wed_mn,wd_wed_af,wd_wed_ev,wd_wed_nh,wd_thu_mn,wd_thu_af,wd_thu_ev,wd_thu_nh,wd_fri_mn,wd_fri_af,wd_fri_ev,wd_fri_nh,ss_sat_2h,ss_sat_4h,ss_sat_6h,ss_sat_8h,ss_sat_10h,ss_sat_12h,ss_sat_14h,ss_sat_16h,ss_sat_18h,ss_sat_20h,ss_sat_22h,ss_sat_24h,ss_sun_2h,ss_sun_4h,ss_sun_6h,ss_sun_8h,ss_sun_10h,ss_sun_12h,ss_sun_14h,ss_sun_16h,ss_sun_18h,ss_sun_20h,ss_sun_22h,ss_sun_24h,type,healthy
1035,Flash Coffee,1.3690023,103.8481594,3,5,4,0,3,5,4,0,3,5,4,0,3,5,4,0,3,5,4,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,0,0,coffeeshop,1
1036,The Coffee Bean and Tea Leaf - AMK Hub,1.3690901,103.8483424,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1037,boon café,1.3787837,103.8573461,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
1038,Toast Box,1.3691825,103.8488999,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,coffeeshop,1
1039,Mister Joes,1.3707325,103.8479286,0.5,5,3,0,0,0,0,0,0.5,5,3,0,0.5,5,3,0,1.5,5,5,0,0,0,0,0,0.5,2,2,2,2,2,1,0,0,0,0,0,0,1.5,2,2,2,1,0,0,coffeeshop,1
1040,??????,1.3682812,103.856318,3.5,5,6,0.5,3.5,5,6,0.5,3.5,5,6,0.5,3.5,5,6,0.5,3.5,5,6,0.5,0,0,0,0.5,2,2,2,2,2,2,2,0.5,0,0,0,0.5,2,2,2,2,2,2,2,0.5,coffeeshop,1
1041,S-11 AMK 530 Food House,1.3728535,103.8555143,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1042,Ang Choon Huat Eating House,1.365493,103.8491029,4,5,6,1.5,3.5,5,6,1,3.5,5,6,1,4,5,6,1.5,4,5,6,1.5,0,0,0,1.5,2,2,2,2,2,2,2,1,0,0,0,0.5,2,2,2,2,2,2,2,1,coffeeshop,1
1043,The Grocer Bar,1.3714262,103.8471048,1,5,6,0,1,5,6,0,1,5,6,0,1,5,6,0,1,5,6,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,0,coffeeshop,1
1044,Kimly Coffeeshop (Blk 555 Ang Mo Kio Ave 10),1.3708763,103.857087,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1045,Aik Leong Eating House,1.3749099,103.8505861,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
1046,151 Coffee & Tea,1.3694391,103.8743731,4,5,6,1.983333333,4,5,6,1.983333333,4,5,6,1.983333333,4,5,6,1.983333333,4,5,6,1.983333333,0,0,0,2,2,2,2,2,2,2,2,0.983333333,0,0,0,2,2,2,2,2,2,2,2,0.983333333,coffeeshop,1
1047,Cafe 107,1.3698289,103.8699268,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,coffeeshop,1
1048,Kreme Cafe,1.3697689,103.8732685,0,0,0,0,2.5,5,5.5,0,2.5,5,5.5,0,2.5,5,5.5,0,2.5,5,5.5,0,0,0,0,0,1.5,2,2,2,2,2,1.5,0,0,0,0,0,1.5,2,2,2,2,2,1.5,0,coffeeshop,1
1049,Maclene Coffee Concept,1.3779231,103.8704874,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,0,0,0,1,2,2,2,2,2,2,2,0.5,0,0,0,1,2,2,2,2,2,2,2,0.5,coffeeshop,1
1050,Choh Dee Place,1.3684648,103.8723728,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1.5,2,2,2,2,2,2,2,0.5,0,0,0,1.5,2,2,2,2,2,2,2,0.5,coffeeshop,1
1051,Kimly Coffeeshop Serangoon North Ave 1 (Blk 153A),1.3697553,103.8719346,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1052,KPT Pte Ltd,1.3737756,103.8755933,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1053,Toon Wah Eating House,1.3683781,103.8721991,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,0,0,0,1,2,2,2,2,2,2,2,0.5,0,0,0,1,2,2,2,2,2,2,2,0.5,coffeeshop,1
1054,London Grill Japanese & Western Food,1.3756365,103.8762494,1,5,4,0,1,5,4,0,1,5,4,0,1,5,4,0,1,5,4,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
1055,First Story Cafe,1.3666598,103.8732516,0,0,0,0,1.5,5,1,0,1.5,5,1,0,1.5,5,1,0,1.5,5,1,0,0,0,0,0,0.5,2,2,2,1,0,0,0,0,0,0,0,0.5,2,2,2,1,0,0,0,coffeeshop,1
1056,Zhi Yuan Coffee Shop ?????,1.3695594,103.8734405,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,0,0,1,2,2,2,2,2,2,2,2,1,0,0,1,2,2,2,2,2,2,2,2,1,coffeeshop,1
1057,Into The Woods Cafe,1.3833824,103.8755842,2,5,5,0,2,5,5,0,2,5,5,0,2,5,5,0,2,5,5,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,1,0,coffeeshop,1
1058,Swee Hee Coffee Shop,1.3709474,103.8837307,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
1059,Chang Cheng Mee Wah Coffeeshop,1.370716,103.8814578,4,5,6,3.5,4,5,6,3.5,4,5,6,3.5,4,5,6,3.5,4,5,6,3.5,0,0,1,2,2,2,2,2,2,2,2,1.5,0,0,1,2,2,2,2,2,2,2,2,1.5,coffeeshop,1
1060,Hock Kee Coffeeshop,1.3732852,103.8853378,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,coffeeshop,1
1061,Food Loft,1.3792995,103.8878572,2,5,6,0.5,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,0,0,0,0,1,2,2,2,2,2,2,0.5,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
1062,Wufu Coffeeshop,1.3720452,103.888865,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
1063,Hougang Green Food Centre,1.378938,103.8877993,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,0,0,0,0.5,2,2,2,2,2,2,1.5,0,0,0,0,0.5,2,2,2,2,2,2,1.5,0,coffeeshop,1
1064,Starbucks,1.3753728,103.8799109,3,5,6,0.5,3,5,6,0.5,3,5,6,0.5,3,5,6,0.5,3,5,6,1,0,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,0.5,coffeeshop,1
1065,Meng Kiat Hock Kee Coffee Shop,1.3736677,103.8857039,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,coffeeshop,1
1066,FoodCity @529Hougang,1.3755124,103.8911027,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
1067,Le Mun Yuan coffee shop,1.3709474,103.883765,0,4,6,0.5,0,4,6,0.5,0,4,6,0.5,0,4,6,0.5,0,4,6,0.5,0,0,0,0,0,0,2,2,2,2,2,0.5,0,0,0,0,0,0,2,2,2,2,2,0.5,coffeeshop,1
1068,Broadway Food Centre,1.3713959,103.8816168,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,coffeeshop,1
1069,Yi Huat Cafe & Eating House,1.3732464,103.8853445,0,5,5,0,0,5,5,0,0,5,5,0,0,5,5,0,0,5,5,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,0,1,2,2,2,2,1,0,coffeeshop,1
1070,Yi Jia Food House,1.3808834,103.8792357,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
1071,The Grain Shop,1.369227,103.8973835,0.5,5,4,0,0,0,0,0,0.5,5,4,0,0.5,5,4,0,0.5,5,4,0,0,0,0,0,0,1.5,2,2,2,2,0,0,0,0,0,0,0,1.5,2,2,2,2,0,0,coffeeshop,1
1072,Sengkang 266 Coffeeshop,1.3821705,103.8972966,1.75,5,6,2,1.75,5,6,2,1.75,5,6,2,1.75,5,6,2,1.75,5,6,2,0,0,0,0,0.75,2,2,2,2,2,2,2,0,0,0,0,0.75,2,2,2,2,1,0,0,coffeeshop,1
1073,Tai Wah Chok Kee coffee shop,1.3776861,103.8939497,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,coffeeshop,1
1074,Toast Box,1.3722624,103.893871,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,0,0,0,0.5,2,2,2,2,2,2,1.5,0,0,0,0,0.5,2,2,2,2,2,2,1.5,0,coffeeshop,1
1075,Rice Garden @FoodFare,1.3774701,103.9036066,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,1.5,2,2,2,2,2,2,2,1,0,0,0,1.5,2,2,2,2,2,2,2,1,coffeeshop,1
1076,Seng Huat Coffee House,1.3719157,103.8937005,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,1,0,coffeeshop,1
1077,KPT Kopitiam - Blk 401 Hougang Ave 10,1.3749097,103.8972003,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1078,Starbucks,1.3725735,103.8938408,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
1079,Kopitiam Corner @ 476D Upper Serangoon,1.3773773,103.9037958,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
1080,P12 Coffee Shop,1.3857681,103.8975139,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1081,Happy Hawkers,1.3838701,103.8969096,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1082,That Coffee Place,1.3945518,103.9013211,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,0,0,0,2,2,2,2,2,2,2,2,1.5,0,0,0,2,2,2,2,2,2,2,2,1.5,coffeeshop,1
1083,Happy Hawkers,1.3711961,103.9333121,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
1084,Chick and Grill,1.371483,103.933535,0.5,5,4.5,0,0.5,5,4.5,0,0.5,5,4.5,0,0.5,5,4.5,0,0.5,5,4.5,0,0,0,0,0,0,1.5,2,2,2,2,0.5,0,0,0,0,0,0,1.5,2,2,2,2,0.5,0,coffeeshop,1
1085,Coffee United,1.3777743,103.9422832,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1086,Starbucks,1.3723316,103.9495555,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,0,0,0,0.5,2,2,2,2,2,2,2,0,0,0,0,0.5,2,2,2,2,2,2,2,0,coffeeshop,1
1087,Fun Toast - White Sands,1.3724166,103.9496584,3,5,4.5,0,3,5,4.5,0,3,5,4.5,0,3,5,4.5,0,3,5,4.5,0,0,0,0,0,2,2,2,2,2,2,0.5,0,0,0,0,0,2,2,2,2,2,2,0.5,0,coffeeshop,1
1088,Jin Holim,1.3733895,103.9515149,0,4.5,5.5,0,0,0,0,0,0,4.5,5.5,0,0,4.5,5.5,0,0,4.5,5.5,0,0,0,0,0,0,0.5,2,2,2,2,1.5,0,0,0,0,0,0,0.5,2,2,2,2,1.5,0,coffeeshop,1
1089,Ya Kun Kaya Toast,1.372442,103.9500097,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,coffeeshop,1
1090,Starbucks,1.377348,103.9549219,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
1091,Elias Mall Coffee Shop Seafood Zichar,1.3783052,103.9418722,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,2,2,2,2,2,2,2,2,0.5,0,0,0,2,2,2,2,2,2,2,2,0.5,coffeeshop,1
1092,Ya Kun Family Cafe,1.3762479,103.955693,2.5,5,5,0,2.5,5,5,0,2.5,5,5,0,2.5,5,5,0,2.5,5,5,0,0,0,0,0,1.5,2,2,2,2,2,1,0,0,0,0,0,1.5,2,2,2,2,2,1,0,coffeeshop,1
1093,SATS STAFF SHOP-AFT5,1.3779574,103.9965228,1,5,5.5,0,1,5,5.5,0,1,5,5.5,0,1,5,5.5,0,1,5,5.5,0,0,0,0,0,0,2,2,2,2,2,1.5,0,0,0,0,0,0,2,2,2,2,2,1.5,0,coffeeshop,1
1094,Toast Box,1.3972799,103.7466343,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,1,0,coffeeshop,1
1095,Broadway Coffeeshop,1.4016724,103.7502634,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
1096,Rice Garden,1.4009771,103.7480102,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,0,0,1,2,2,2,2,2,2,2,2,1,0,0,1,2,2,2,2,2,2,2,2,1,coffeeshop,1
1097,Hometown Express,1.397104,103.746509,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,0,0,0,1.5,2,2,2,2,2,2,2,0,0,0,0,1.5,2,2,2,2,2,2,2,0,coffeeshop,1
1098,Choa Chu Kang 302 FoodHouse,1.3849182,103.74338,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1099,Xin Xian Shu Cai,1.3922153,103.7427089,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1.5,2,2,2,2,2,2,2,0.5,0,0,0,1.5,2,2,2,2,2,2,2,0.5,coffeeshop,1
1100,Starbucks,1.3968773,103.7464985,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,0,0,0,0.5,2,2,2,2,2,2,2,0,0,0,0,0.5,2,2,2,2,2,2,2,0,coffeeshop,1
1101,Foodfare @ Choa Chu Kang Crescent,1.4009472,103.7479552,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
1102,S-11 Choa Chu Kang 787 Food Court,1.3953609,103.7479373,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,1,2,2,2,2,2,2,2,1.5,0,0,0,1,2,2,2,2,2,2,2,1.5,coffeeshop,1
1103,Qiqi,1.3783475,103.7632655,2.5,5,6,0,2.5,5,6,0,2.5,5,6,0,2.5,5,6,0,2.5,5,6,0,0,0,0,0,1.5,2,2,2,2,2,2,0,0,0,0,0,1.5,2,2,2,2,2,2,0,coffeeshop,1
1104,Monty's Cantina @ Bukit Panjang,1.3829393,103.7598504,3,5,0,0,3,5,0,0,3,5,0,0,3,5,0,0,3,5,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
1105,Zhenghua Mee Hoon Kway,1.3784903,103.7731815,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,0,0,0,1.5,2,2,2,2,2,2,2,0,0,0,0,1.5,2,2,2,2,2,2,2,0,coffeeshop,1
1106,Yummy Fried Rice - Bukit Panjang,1.3785804,103.7728479,2,5,4.5,0,2,5,4.5,0,2,5,4.5,0,2,5,4.5,0,2,5,4.5,0,0,0,0,0,1,2,2,2,2,2,0.5,0,0,0,0,0,1,2,2,2,2,2,0.5,0,coffeeshop,1
1107,The Coffee Bean and Tea Leaf - Causeway Point,1.4361401,103.7862847,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,0,0,0,1,2,2,2,2,2,2,2,0.5,0,0,0,1,2,2,2,2,2,2,2,0.5,coffeeshop,1
1108,578 coffee shop,1.4309281,103.7987228,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1109,Chang Cheng Coffee United,1.4308552,103.7797178,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
1110,Coffee-Shop at Blk 573,1.4309619,103.7987741,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1111,The Lowe'f Shack ~ Artisanal Bakery @ Springleaf Nature Park la!!,1.4009575,103.8176214,0,0,0,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,coffeeshop,1
1112,795a yishun coffee shop,1.4192981,103.832952,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
1113,Coffee Shop,1.4165567,103.8314186,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,1.5,2,2,2,2,2,2,2,1,0,0,0,1.5,2,2,2,2,2,2,2,1,coffeeshop,1
1114,Han's Union (Springleaf Garden),1.3975981,103.8186528,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,coffeeshop,1
1115,31 Coffee Shop,1.4246544,103.8332472,4,5,5,1,4,5,5,1,4,5,6,4,4,5,5,1,4,5,5,1,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,1,0,coffeeshop,1
1116,Winterwoods,1.3801629,103.8357101,0,0,0,0,0,4,5,0,0,4,5,0,0,4,0.5,0,0,4,6,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,1.5,0,coffeeshop,1
1117,Chow Shen Yen,1.3799993,103.8414185,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
1118,Orange Point Coffee Shop,1.385913,103.8454839,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
1119,Killiney Kopitiam,1.3837351,103.8401937,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
1120,Mr Teh Tarik Eating House,1.3785672,103.8367906,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,0,0,0,2,2,2,2,2,2,2,2,1.5,0,0,0,2,2,2,2,2,2,2,2,1.5,coffeeshop,1
1121,The Coffee Bean and Tea Leaf - Greenwich V,1.3876963,103.8690142,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,2,0,0,1,2,2,2,2,2,2,2,2,2,0,0,1,2,2,2,2,2,2,2,2,coffeeshop,1
1122,Kopitiam,1.3926519,103.8761231,4,5,6,4,4,5,6,4,4,5,6,4,4,5,6,4,4,5,6,4,0,0,1,2,2,2,2,2,2,2,2,2,0,0,1,2,2,2,2,2,2,2,2,2,coffeeshop,1
1123,O'Coffee Club Seletar Mall,1.3915082,103.8760173,1,5,5.5,0,1,5,5.5,0,1,5,5.5,0,1,5,5.5,0,1,5,5.5,0,0,0,0,0,1.5,2,2,2,2,2,1.5,0,0,0,0,0,1.5,2,2,2,2,2,1.5,0,coffeeshop,1
1124,FoodHub @ Sengkang,1.3913936,103.8709559,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1125,Fu Chan Coffee Shop ??,1.3921846,103.8724593,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
1126,Toast Box,1.3875841,103.869409,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,0,0,0,0.5,2,2,2,2,2,2,1,0,0,0,0,0.5,2,2,2,2,2,2,1,0,coffeeshop,1
1127,473 Coffee Stop,1.3977099,103.8817368,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
1128,The Apricus Coffee & Food Co.,1.3978688,103.873372,1,5,2,0,0,0,0,0,1,5,2,0,1,5,2,0,1,5,5,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,1,0,coffeeshop,1
1129,Ya Kun Kaya Toast,1.3914991,103.8761142,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,0,0,0,0.5,2,2,2,2,2,2,1.5,0,0,0,0,0.5,2,2,2,2,2,2,1.5,0,coffeeshop,1
1130,Picnic @ Greenwich V,1.3871998,103.869341,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
1131,Starbucks,1.3913296,103.8759172,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,2,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
1132,Anchorvale 303 Foodcourt LLP,1.3872888,103.8903887,4,5,6,6,4,5,6,6,4,5,6,6,4,5,6,6,4,5,6,6,2,0,1,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,coffeeshop,1
1133,Kopitiam Corner @ 308 Anchorvale,1.3892536,103.886447,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
1134,Food Paradise,1.3916476,103.8795755,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,0,0,1,2,2,2,2,2,2,2,2,1,0,0,1,2,2,2,2,2,2,2,2,1,coffeeshop,1
1135,Jewel Coffee (SKH),1.3959176,103.8938579,3.5,5,2,0,3.5,5,2,0,3.5,5,2,0,3.5,5,2,0,3.5,5,2,0,0,0,0,0.5,2,2,2,2,2,0,0,0,0,0,0,0.5,2,2,2,2,2,0,0,0,coffeeshop,1
1136,Food Paradise,1.3863544,103.8933702,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,0,0,1,2,2,2,2,2,2,2,2,1,0,0,1,2,2,2,2,2,2,2,2,1,coffeeshop,1
1137,Starbucks,1.3923969,103.8949151,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
